name,release_date,price,genres,tags,review_count,review_score_text,review_score,platforms,developers,publishers,category_price,release_year
Battle Cry of Freedom,2022-03-01,54036.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing', 'Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",1992,Mostly Positive,5,"['windows', 'mac', 'linux']",['Flying Squirrel Entertainment'],['Flying Squirrel Entertainment'],Paid,2022
Kingdom Rush Vengeance,2020-10-15,108999.0,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing', 'Strategy']",8828,Very Positive,7,"['windows', 'mac', 'linux']",['Ironhide Game Studio'],['Ironhide Game Studio'],Paid,2020
Tormented Souls,2021-08-26,165999.0,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing', 'Action', 'Adventure']",4345,Very Positive,7,"['windows', 'mac', 'linux']","['Dual Effect', 'Abstract Digital']",['PQube'],Paid,2021
Tony Stewart's All-American Racing,2020-09-04,90999.0,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Racing', 'Simulation', 'Sports']",182,Very Positive,7,"['windows', 'mac', 'linux']","['Monster Games, Inc.']","['Monster Games, Inc.']",Paid,2020
ANNO:Mutationem,2022-03-16,179999.0,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'RPG']",5183,Very Positive,7,"['windows', 'mac', 'linux']",['ThinkingStars'],['ThinkingStars'],Paid,2022
Park Beyond,2023-06-15,299000.0,"['Casual', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing', 'Casual', 'Simulation', 'Strategy']",743,Mixed,4,"['windows', 'mac', 'linux']",['Limbic Entertainment'],['Bandai Namco Europe S.A.S.'],Paid,2023
RollerCoaster Tycoon® 3: Complete Edition,2020-09-24,108999.0,"['Simulation', 'Strategy']","['Single-player', 'Family Sharing', 'Simulation', 'Strategy']",2068,Very Positive,7,"['windows', 'mac', 'linux']","['Frontier Developments', 'Aspyr (Mac)']","['Atari', 'Aspyr (Mac)']",Paid,2020
Cursed Treasure 2 Ultimate Edition,2022-07-14,64999.0,"['Casual', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Casual', 'Strategy']",255,Mixed,4,"['windows', 'mac', 'linux']",['IriySoft'],['Surefire.Games'],Paid,2022
Field of Glory II: Medieval,2021-02-04,245999.0,"['Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Cloud', 'Remote Play Together', 'Family Sharing', 'Simulation', 'Strategy']",385,Very Positive,7,"['windows', 'mac', 'linux']",['Byzantine Games'],['Slitherine Ltd.'],Paid,2021
Cats Organized Neatly,2020-10-12,24999.0,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie']",3947,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['DU&I'],['DU&I'],Paid,2020
Combat Mission Shock Force 2,2020-08-31,449999.0,"['Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Cloud', 'Remote Play Together', 'Family Sharing', 'Simulation', 'Strategy']",580,Very Positive,7,"['windows', 'mac', 'linux']",['Battlefront'],['Slitherine Ltd.'],Paid,2020
Strangeland,2021-05-25,95999.0,['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Commentary available', 'Family Sharing', 'Adventure']",756,Very Positive,7,"['windows', 'mac', 'linux']",['Wormwood Studios'],['Wadjet Eye Games'],Paid,2021
ENDER LILIES: Quietus of the Knights,2021-06-21,119999.0,"['Action', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing', 'Action', 'Indie', 'RPG']",35647,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']","['Live Wire', 'Adglobe']",['Binary Haze Interactive'],Paid,2021
Motor Town: Behind The Wheel,2021-12-17,165999.0,"['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Early Access']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Early Access']",4772,Very Positive,7,"['windows', 'mac', 'linux']",['P3 Games'],['P3 Games'],Paid,2021
King's Orders,2024-10-25,130999.0,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Indie', 'Simulation', 'Strategy']",127,Mostly Positive,5,"['windows', 'mac', 'linux']",['AFTERLIFE👻'],['Games Operators'],Paid,2024
Innchanted,2023-03-28,165999.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",103,Very Positive,7,"['windows', 'mac', 'linux']",['DragonBear Studios'],['Twin Sails Interactive'],Paid,2023
[NINJA GAIDEN: Master Collection] NINJA GAIDEN 3: Razor's Edge,2021-06-09,513000.0,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure']",1165,Mixed,4,"['windows', 'mac', 'linux']","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']",Paid,2021
Trek to Yomi,2022-05-05,165999.0,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure']",1721,Mostly Positive,5,"['windows', 'mac', 'linux']","['Leonard Menchiari', 'Flying Wild Hog']",['Devolver Digital'],Paid,2022
Kao the Kangaroo,2022-05-27,390000.0,"['Action', 'Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Casual']",644,Mostly Positive,5,"['windows', 'mac', 'linux']",['Tate Multimedia'],['Tate Multimedia'],Paid,2022
Diorama Builder,2024-06-21,47499.0,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Casual', 'Indie', 'Simulation']",324,Very Positive,7,"['windows', 'mac', 'linux']",['Virtual Arts Studio'],['Virtual Arts Studio'],Paid,2024
Pandemic Train,2023-10-18,145999.0,"['Action', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Action', 'Simulation', 'Strategy']",204,Mixed,4,"['windows', 'mac', 'linux']",['Trigger Labs'],"['Games Operators', 'PlayWay S.A.']",Paid,2023
Cyber Crush 2069,2020-12-11,19499.0,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Casual', 'Indie', 'Simulation']",694,Very Positive,7,"['windows', 'mac', 'linux']",['Secret Labo'],['Secret Labo'],Paid,2020
Tribal Hunter,2022-08-21,130999.0,"['Action', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing', 'Action', 'Casual', 'Indie']",1242,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['Melonsoda Soft'],['Melonsoda Soft'],Paid,2022
Power & Revolution 2020 Edition,2020-09-17,209999.0,"['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Simulation', 'Strategy']",751,Mixed,4,"['windows', 'mac', 'linux']",['Eversim'],['Eversim'],Paid,2020
Solar System VR,2020-09-05,32999.0,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing', 'Adventure', 'Indie', 'Simulation']",284,Mostly Positive,5,"['windows', 'mac', 'linux']",['Split Light Studio'],['Split Light Studio'],Paid,2020
Slaves of Rome,2024-02-12,206999.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",1358,Mostly Positive,5,"['windows', 'mac', 'linux']",['Biggus Diccus Games'],['Biggus Diccus Games'],Paid,2024
Starsand,2022-11-17,209999.0,"['Action', 'Adventure', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Simulation']",752,Mixed,4,"['windows', 'mac', 'linux']",['Tunnel Vision Studio'],['Toplitz Productions'],Paid,2022
Dread X Collection 2,2020-08-21,69999.0,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing', 'Action', 'Adventure', 'Indie']",530,Very Positive,7,"['windows', 'mac', 'linux']","['DreadXP', 'David Szymanski', 'Torple Dook', 'Lovely Hellplace', 'Scythe Dev Team', 'Secret Cow Level', 'panstasz', 'Mahelyk', 'Daniel Mullins Games', 'Wither Studios', 'Akabaka', 'Vidas Salavejus', 'Wayward Preacher', 'John Szymanski', 'Bathysfear Labs', ""Abbey 'Scruncho' Smith""]",['DreadXP'],Paid,2020
Grow: Song of the Evertree,2021-11-16,215999.0,"['Action', 'Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Casual']",1629,Very Positive,7,"['windows', 'mac', 'linux']",['Prideful Sloth'],['505 Games'],Paid,2021
Draft of Darkness,2023-08-23,130999.0,"['Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Family Sharing', 'Indie', 'RPG', 'Strategy']",283,Very Positive,7,"['windows', 'mac', 'linux']",['Crawly Games'],['Crawly Games'],Paid,2023
Stardeus,2022-10-12,296999.0,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on TV', 'Family Sharing', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",1236,Very Positive,7,"['windows', 'mac', 'linux']",['Kodo Linija'],['Paradox Arc'],Paid,2022
80's OVERDRIVE,2020-11-19,79999.0,"['Indie', 'Racing']","['Single-player', 'Steam Achievements', 'Full controller support', 'Includes level editor', 'Family Sharing', 'Indie', 'Racing']",379,Mostly Positive,5,"['windows', 'mac', 'linux']",['Insane Code'],['Insane Code'],Paid,2020
Mess Adventures,2020-09-30,28999.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",442,Mixed,4,"['windows', 'mac', 'linux']",['Marvelous Games'],['Marvelous Games'],Paid,2020
ACTION SANDBOX,2022-04-21,69999.0,['Simulation'],"['Single-player', 'Steam Workshop', 'Includes level editor', 'Remote Play Together', 'Family Sharing', 'Simulation']",748,Mostly Positive,5,"['windows', 'mac', 'linux']",['Vona Soft'],['Vona Soft'],Paid,2022
Strategic Mind: Fight for Freedom,2021-05-21,199999.0,"['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing', 'Simulation', 'Strategy']",115,Positive,6,"['windows', 'mac', 'linux']",['Starni Games'],['Starni Games'],Paid,2021
MOTHER,2020-08-27,24999.0,['Indie'],"['Single-player', 'Steam Cloud', 'Family Sharing', 'Indie']",354,Very Positive,7,"['windows', 'mac', 'linux']",['Irwin Segarane'],['Irwin Segarane'],Paid,2020
Viewfinder,2023-07-18,206999.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing', 'Adventure', 'Indie']",7394,Very Positive,7,"['windows', 'mac', 'linux']",['Sad Owl Studios'],['Thunderful Publishing'],Paid,2023
Antonball Deluxe,2021-03-05,95999.0,"['Action', 'Adventure', 'Casual', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie']",692,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['Summitsphere'],['Summitsphere'],Paid,2021
Persona 5 Strikers,2021-02-22,769000.0,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing', 'Action', 'Adventure']",11768,Very Positive,7,"['windows', 'mac', 'linux']",['ATLUS'],['SEGA'],Paid,2021
Schastye,2020-08-27,9699.0,['Indie'],"['Single-player', 'Steam Achievements', 'Family Sharing', 'Indie']",401,Mixed,4,"['windows', 'mac', 'linux']",['Garage Heathen'],['Missing Calm'],Paid,2020
Shop Tycoon,2021-08-25,56499.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing', 'Steam Timeline', 'Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",308,Mixed,4,"['windows', 'mac', 'linux']",['Airem'],['Airem'],Paid,2021
Forklift Load,2020-10-22,28999.0,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing', 'Adventure', 'Indie', 'Simulation']",121,Very Positive,7,"['windows', 'mac', 'linux']",['KIMIDORI SOFT'],['KIMIDORI SOFT'],Paid,2020
Kazakh Drive,2020-10-18,17499.0,"['Indie', 'Racing', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing', 'Indie', 'Racing', 'Simulation']",202,Mixed,4,"['windows', 'mac', 'linux']",['Mehsoft'],['Mehsoft'],Paid,2020
BLASTRONAUT,2022-07-27,159999.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",147,Mostly Positive,5,"['windows', 'mac', 'linux']",['Perfoon'],['Perfoon'],Paid,2022
Milk inside a bag of milk inside a bag of milk,2020-08-26,14600.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing', 'Adventure', 'Indie']",26769,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['Nikita Kryukov'],['Missing Calm'],Paid,2020
STORY OF SEASONS: Pioneers of Olive Town,2021-09-15,720000.0,"['Casual', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Casual', 'RPG', 'Simulation']",1220,Very Positive,7,"['windows', 'mac', 'linux']",['Marvelous Inc.'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous Europe']",Paid,2021
Keyword: A Spider's Thread,2021-09-27,102999.0,['Indie'],"['Single-player', 'Family Sharing', 'Indie']",232,Very Positive,7,"['windows', 'mac', 'linux']",['City From Naught Inc.'],"['City From Naught Inc.', 'Gamera Games', 'idealCat']",Paid,2021
Swaying Girl,2020-11-20,9699.0,"['Casual', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Casual', 'RPG']",4858,Very Positive,7,"['windows', 'mac', 'linux']",['Wet Girl'],['Shoot Girl'],Paid,2020
Actraiser Renaissance,2021-09-23,429000.0,"['Action', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing', 'Action', 'Simulation', 'Strategy']",614,Mostly Positive,5,"['windows', 'mac', 'linux']","['Square Enix', 'Sonic Powered']",['Square Enix'],Paid,2021
Seek Girl V,2020-08-28,19499.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Family Sharing', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",901,Very Positive,7,"['windows', 'mac', 'linux']",['DSGame'],['DSGame'],Paid,2020
TOKOYO: The Tower of Perpetuity,2022-06-01,82999.0,"['Action', 'Indie']","['Single-player', 'Partial Controller Support', 'Family Sharing', 'Action', 'Indie']",434,Very Positive,7,"['windows', 'mac', 'linux']",['//commentout'],['PLAYISM'],Paid,2022
Time Break Chronicles,2020-09-01,95999.0,"['Indie', 'RPG', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Indie', 'RPG', 'Strategy', 'Early Access']",233,Very Positive,7,"['windows', 'mac', 'linux']","['Warrior General Games, LLC']","['Warrior General Games, LLC']",Paid,2020
Superbugs: Awaken,2022-03-23,95999.0,"['Action', 'Adventure', 'Casual', 'Indie']","['Multi-player', 'Co-op', 'Online Co-op', 'Family Sharing', 'Action', 'Adventure', 'Casual', 'Indie']",139,Very Positive,7,"['windows', 'mac', 'linux']",['Together Games'],['Together Games'],Paid,2022
Ocean's Heart,2021-01-21,130999.0,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'RPG']",1235,Very Positive,7,"['windows', 'mac', 'linux']",['Max Mraz'],['Nordcurrent Labs'],Paid,2021
Prodigal,2020-10-15,95999.0,"['Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing', 'Adventure', 'RPG']",392,Very Positive,7,"['windows', 'mac', 'linux']",['Colorgrave'],['Colorgrave'],Paid,2020
S.H.E.L.T.E.R. - An Apocalyptic Tale,2021-11-12,104999.0,['Adventure'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Adventure']",715,Very Positive,7,"['windows', 'mac', 'linux']",['Winterlook Games'],['Winterlook Games'],Paid,2021
Breach Wanderers,2023-06-09,95999.0,"['Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Indie', 'RPG', 'Strategy']",341,Very Positive,7,"['windows', 'mac', 'linux']",['Baronnerie Games'],['Baronnerie Games'],Paid,2023
Rebirth:Mr Wang,2020-10-03,32999.0,"['Casual', 'Indie', 'RPG']","['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing', 'Casual', 'Indie', 'RPG']",3019,Mixed,4,"['windows', 'mac', 'linux']",['DSGame'],['DSGame'],Paid,2020
MAMIYA,2021-04-30,165999.0,"['Action', 'Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Casual']",242,Very Positive,7,"['windows', 'mac', 'linux']",['Kenkou Land'],['Fruitbat Factory'],Paid,2021
Winter Survival,2024-03-06,155599.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing', 'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",339,Mixed,4,"['windows', 'mac', 'linux']",['DRAGO entertainment'],"['DRAGO entertainment', 'HeartBeat Games']",Paid,2024
Red Dead Online,2020-12-01,279000.0,"['Action', 'Adventure']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing', 'Action', 'Adventure']",56742,Very Positive,7,"['windows', 'mac', 'linux']",['Rockstar Games'],['Rockstar Games'],Paid,2020
Psych,2022-10-22,90999.0,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing', 'Adventure', 'Indie']",275,Very Positive,7,"['windows', 'mac', 'linux']",['MediaTale'],['MediaTale'],Paid,2022
Luck be a Landlord,2023-01-06,90999.0,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing', 'Indie', 'Simulation', 'Strategy']",9306,Overwhelmingly Positive,8,"['windows', 'mac', 'linux']",['TrampolineTales'],['TrampolineTales'],Paid,2023
The Horror Of Salazar House,2020-10-15,32999.0,"['Adventure', 'Indie']","['Single-player', 'Family Sharing', 'Adventure', 'Indie']",284,Very Positive,7,"['windows', 'mac', 'linux']",['Maldo19'],['Torture Star Video'],Paid,2020
